id,topic,message,timestamp,Temperature (Â°C),Air Quality,Humidity
615,t4g1,27.2;58.9;45,2024-07-23 14:42:31,27.2,58.9,45
616,t4g1,27.1;59.6;45,2024-07-23 14:52:32,27.1,59.6,45
617,t4g1,27.2;59.0;45,2024-07-23 15:02:32,27.2,59.0,45
618,t4g1,27.3;59.8;45,2024-07-23 15:12:33,27.3,59.8,45
619,t4g1,27.3;59.6;45,2024-07-23 15:22:33,27.3,59.6,45
620,t4g1,27.4;60.0;45,2024-07-23 15:32:34,27.4,60.0,45
621,t4g1,27.4;59.4;45,2024-07-23 15:42:35,27.4,59.4,45
622,t4g1,27.5;59.6;45,2024-07-23 15:52:35,27.5,59.6,45
623,t4g1,27.7;59.4;45,2024-07-23 16:02:36,27.7,59.4,45
624,t4g1,27.8;59.6;45,2024-07-23 16:12:36,27.8,59.6,45
625,t4g1,27.9;59.6;45,2024-07-23 16:22:37,27.9,59.6,45
626,t4g1,27.9;59.7;45,2024-07-23 16:32:37,27.9,59.7,45
627,t4g1,28.0;59.6;48,2024-07-23 16:42:38,28.0,59.6,48
628,t4g1,27.9;59.8;45,2024-07-23 16:52:38,27.9,59.8,45
629,t4g1,27.9;59.7;46,2024-07-23 17:02:39,27.9,59.7,46
630,t4g1,27.8;59.7;46,2024-07-23 17:12:39,27.8,59.7,46
631,t4g1,27.8;59.6;46,2024-07-23 17:22:40,27.8,59.6,46
632,t4g1,27.9;59.7;46,2024-07-23 17:32:40,27.9,59.7,46
633,t4g1,27.8;59.8;45,2024-07-23 17:42:41,27.8,59.8,45
634,t4g1,27.6;60.0;46,2024-07-23 17:52:42,27.6,60.0,46
635,t4g1,27.4;60.1;46,2024-07-23 18:02:42,27.4,60.1,46
636,t4g1,27.4;60.1;46,2024-07-23 18:12:42,27.4,60.1,46
637,t4g1,27.3;60.1;46,2024-07-23 18:22:43,27.3,60.1,46
638,t4g1,27.1;59.2;46,2024-07-23 18:32:44,27.1,59.2,46
639,t4g1,26.9;59.5;45,2024-07-23 18:42:44,26.9,59.5,45
640,t4g1,26.6;60.5;45,2024-07-23 18:52:44,26.6,60.5,45
641,t4g1,26.5;60.6;45,2024-07-23 19:02:45,26.5,60.6,45
642,t4g1,26.9;60.5;44,2024-07-23 19:12:45,26.9,60.5,44
643,t4g1,27.1;61.0;43,2024-07-23 19:22:46,27.1,61.0,43
644,t4g1,27.2;62.7;43,2024-07-23 19:32:46,27.2,62.7,43
645,t4g1,27.3;63.1;41,2024-07-23 19:42:47,27.3,63.1,41
646,t4g1,27.3;63.5;41,2024-07-23 19:52:47,27.3,63.5,41
647,t4g1,27.4;64.4;41,2024-07-23 20:02:48,27.4,64.4,41
648,t4g1,27.4;65.0;40,2024-07-23 20:12:48,27.4,65.0,40
649,t4g1,27.5;66.3;39,2024-07-23 20:22:49,27.5,66.3,39
650,t4g1,27.5;66.7;39,2024-07-23 20:32:49,27.5,66.7,39
651,t4g1,27.5;67.6;39,2024-07-23 20:42:50,27.5,67.6,39
652,t4g1,27.5;68.0;38,2024-07-23 20:52:50,27.5,68.0,38
653,t4g1,27.6;68.6;38,2024-07-23 21:02:51,27.6,68.6,38
654,t4g1,27.6;69.1;38,2024-07-23 21:12:51,27.6,69.1,38
655,t4g1,27.6;69.3;37,2024-07-23 21:22:52,27.6,69.3,37
656,t4g1,27.6;69.4;34,2024-07-23 21:32:52,27.6,69.4,34
657,t4g1,27.6;69.6;38,2024-07-23 21:42:53,27.6,69.6,38
658,t4g1,27.6;69.7;37,2024-07-23 21:52:53,27.6,69.7,37
659,t4g1,27.6;69.8;37,2024-07-23 22:02:54,27.6,69.8,37
660,t4g1,27.6;70.5;37,2024-07-23 22:12:54,27.6,70.5,37
661,t4g1,27.6;70.9;37,2024-07-23 22:22:55,27.6,70.9,37
662,t4g1,27.7;71.2;37,2024-07-23 22:32:55,27.7,71.2,37
663,t4g1,27.7;71.3;37,2024-07-23 22:42:56,27.7,71.3,37
664,t4g1,27.7;71.3;37,2024-07-23 22:52:56,27.7,71.3,37
665,t4g1,27.6;71.6;37,2024-07-23 23:02:57,27.6,71.6,37
666,t4g1,27.7;71.5;37,2024-07-23 23:12:57,27.7,71.5,37
667,t4g1,27.7;71.9;37,2024-07-23 23:22:58,27.7,71.9,37
668,t4g1,27.7;72.1;37,2024-07-23 23:32:58,27.7,72.1,37
669,t4g1,27.7;71.8;37,2024-07-23 23:42:59,27.7,71.8,37
670,t4g1,27.7;71.9;37,2024-07-23 23:52:59,27.7,71.9,37
671,t4g1,27.7;71.8;38,2024-07-24 00:03:00,27.7,71.8,38
672,t4g1,27.7;72.5;37,2024-07-24 00:13:00,27.7,72.5,37
673,t4g1,27.7;72.2;38,2024-07-24 00:23:01,27.7,72.2,38
674,t4g1,27.7;72.5;38,2024-07-24 00:33:01,27.7,72.5,38
675,t4g1,27.8;72.5;37,2024-07-24 00:43:02,27.8,72.5,37
676,t4g1,27.7;72.9;38,2024-07-24 00:53:02,27.7,72.9,38
677,t4g1,27.8;72.6;38,2024-07-24 01:03:03,27.8,72.6,38
678,t4g1,27.7;72.7;39,2024-07-24 01:13:03,27.7,72.7,39
679,t4g1,27.7;72.7;38,2024-07-24 01:23:04,27.7,72.7,38
680,t4g1,27.8;73.1;37,2024-07-24 01:33:04,27.8,73.1,37
681,t4g1,27.8;73.2;37,2024-07-24 01:43:05,27.8,73.2,37
682,t4g1,27.8;73.3;37,2024-07-24 01:53:05,27.8,73.3,37
683,t4g1,27.8;73.4;36,2024-07-24 02:03:06,27.8,73.4,36
684,t4g1,27.8;73.5;38,2024-07-24 02:13:06,27.8,73.5,38
685,t4g1,27.8;73.1;38,2024-07-24 02:23:07,27.8,73.1,38
686,t4g1,27.8;73.4;42,2024-07-24 02:33:07,27.8,73.4,42
687,t4g1,27.8;73.5;39,2024-07-24 02:43:08,27.8,73.5,39
688,t4g1,27.7;73.3;39,2024-07-24 02:53:08,27.7,73.3,39
689,t4g1,27.8;73.5;38,2024-07-24 03:03:09,27.8,73.5,38
690,t4g1,27.8;73.5;38,2024-07-24 03:13:09,27.8,73.5,38
691,t4g1,27.8;73.2;38,2024-07-24 03:23:10,27.8,73.2,38
692,t4g1,27.8;73.3;36,2024-07-24 03:33:10,27.8,73.3,36
693,t4g1,27.8;73.6;41,2024-07-24 03:43:11,27.8,73.6,41
694,t4g1,27.8;73.7;38,2024-07-24 03:53:11,27.8,73.7,38
695,t4g1,27.8;73.7;40,2024-07-24 04:03:12,27.8,73.7,40
696,t4g1,27.8;73.9;38,2024-07-24 04:13:12,27.8,73.9,38
697,t4g1,27.8;73.8;37,2024-07-24 04:23:13,27.8,73.8,37
698,t4g1,27.8;74.0;39,2024-07-24 04:33:14,27.8,74.0,39
699,t4g1,27.8;74.2;39,2024-07-24 04:43:14,27.8,74.2,39
700,t4g1,27.8;74.3;38,2024-07-24 04:53:14,27.8,74.3,38
701,t4g1,27.8;74.2;38,2024-07-24 05:03:15,27.8,74.2,38
702,t4g1,27.8;74.3;38,2024-07-24 05:13:16,27.8,74.3,38
703,t4g1,27.8;74.3;37,2024-07-24 05:23:16,27.8,74.3,37
704,t4g1,27.8;74.4;38,2024-07-24 05:33:17,27.8,74.4,38
705,t4g1,27.8;74.5;38,2024-07-24 05:43:17,27.8,74.5,38
706,t4g1,27.8;74.7;38,2024-07-24 05:53:17,27.8,74.7,38
707,t4g1,27.8;74.9;37,2024-07-24 06:03:18,27.8,74.9,37
708,t4g1,27.8;75.0;38,2024-07-24 06:13:19,27.8,75.0,38
709,t4g1,27.8;75.0;38,2024-07-24 06:23:19,27.8,75.0,38
710,t4g1,27.8;73.7;38,2024-07-24 06:33:20,27.8,73.7,38
711,t4g1,27.7;70.3;39,2024-07-24 06:43:20,27.7,70.3,39
712,t4g1,27.4;69.3;42,2024-07-24 06:53:21,27.4,69.3,42
713,t4g1,27.2;68.1;45,2024-07-24 07:03:21,27.2,68.1,45
714,t4g1,26.8;68.0;45,2024-07-24 07:13:22,26.8,68.0,45
715,t4g1,26.7;67.1;46,2024-07-24 07:23:22,26.7,67.1,46
716,t4g1,26.5;66.4;47,2024-07-24 07:33:23,26.5,66.4,47
717,t4g1,26.4;65.9;47,2024-07-24 07:43:23,26.4,65.9,47
718,t4g1,26.1;64.8;47,2024-07-24 07:53:24,26.1,64.8,47
719,t4g1,25.9;63.8;46,2024-07-24 08:03:24,25.9,63.8,46
720,t4g1,25.9;62.2;47,2024-07-24 08:13:25,25.9,62.2,47
721,t4g1,25.8;61.6;47,2024-07-24 08:23:25,25.8,61.6,47
722,t4g1,25.6;60.7;47,2024-07-24 08:33:26,25.6,60.7,47
723,t4g1,25.4;60.1;48,2024-07-24 08:43:26,25.4,60.1,48
724,t4g1,25.4;59.4;47,2024-07-24 08:53:27,25.4,59.4,47
725,t4g1,25.3;59.4;46,2024-07-24 09:03:27,25.3,59.4,46
726,t4g1,25.3;59.0;46,2024-07-24 09:13:28,25.3,59.0,46
727,t4g1,25.3;58.5;46,2024-07-24 09:23:28,25.3,58.5,46
728,t4g1,25.1;59.0;45,2024-07-24 09:33:29,25.1,59.0,45
729,t4g1,25.2;58.3;46,2024-07-24 09:43:29,25.2,58.3,46
730,t4g1,25.2;58.0;46,2024-07-24 09:53:30,25.2,58.0,46
731,t4g1,25.2;57.9;46,2024-07-24 10:03:30,25.2,57.9,46
732,t4g1,25.2;57.7;46,2024-07-24 10:13:31,25.2,57.7,46
733,t4g1,25.3;58.2;45,2024-07-24 10:23:31,25.3,58.2,45
734,t4g1,25.2;58.5;45,2024-07-24 10:33:32,25.2,58.5,45
735,t4g1,25.3;59.0;45,2024-07-24 10:43:32,25.3,59.0,45
736,t4g1,25.3;59.2;45,2024-07-24 10:53:33,25.3,59.2,45
737,t4g1,25.4;59.0;45,2024-07-24 11:03:34,25.4,59.0,45
738,t4g1,25.3;59.6;45,2024-07-24 11:13:34,25.3,59.6,45
739,t4g1,25.2;59.9;45,2024-07-24 11:23:34,25.2,59.9,45
740,t4g1,25.4;59.1;45,2024-07-24 11:33:35,25.4,59.1,45
741,t4g1,25.4;58.8;45,2024-07-24 11:43:36,25.4,58.8,45
742,t4g1,25.4;58.9;45,2024-07-24 11:53:36,25.4,58.9,45
743,t4g1,25.5;58.5;46,2024-07-24 12:03:37,25.5,58.5,46
744,t4g1,25.7;59.2;45,2024-07-24 12:13:37,25.7,59.2,45
745,t4g1,25.7;59.1;45,2024-07-24 12:23:38,25.7,59.1,45
746,t4g1,25.8;59.2;46,2024-07-24 12:33:38,25.8,59.2,46
747,t4g1,25.9;59.7;45,2024-07-24 12:43:39,25.9,59.7,45
748,t4g1,25.9;59.7;45,2024-07-24 12:53:39,25.9,59.7,45
749,t4g1,25.9;59.1;44,2024-07-24 13:03:40,25.9,59.1,44
750,t4g1,26.0;59.5;44,2024-07-24 13:13:40,26.0,59.5,44
751,t4g1,26.0;58.4;44,2024-07-24 13:23:41,26.0,58.4,44
752,t4g1,26.0;57.9;44,2024-07-24 13:33:41,26.0,57.9,44
753,t4g1,26.0;58.9;44,2024-07-24 13:43:42,26.0,58.9,44
754,t4g1,26.0;58.6;43,2024-07-24 13:53:42,26.0,58.6,43
755,t4g1,26.1;58.5;44,2024-07-24 14:03:43,26.1,58.5,44
756,t4g1,26.0;59.5;43,2024-07-24 14:13:43,26.0,59.5,43
757,t4g1,26.1;58.8;44,2024-07-24 14:23:44,26.1,58.8,44
758,t4g1,26.2;58.9;43,2024-07-24 14:33:44,26.2,58.9,43
759,t4g1,26.3;58.8;42,2024-07-24 14:43:45,26.3,58.8,42
760,t4g1,26.3;58.9;44,2024-07-24 14:53:45,26.3,58.9,44
761,t4g1,26.2;58.9;44,2024-07-24 15:03:46,26.2,58.9,44
762,t4g1,26.3;58.8;43,2024-07-24 15:13:46,26.3,58.8,43
763,t4g1,26.2;59.7;44,2024-07-24 15:23:47,26.2,59.7,44
764,t4g1,26.3;58.8;43,2024-07-24 15:33:47,26.3,58.8,43
765,t4g1,26.3;58.6;44,2024-07-24 15:43:48,26.3,58.6,44
766,t4g1,26.3;59.5;43,2024-07-24 15:53:48,26.3,59.5,43
767,t4g1,26.4;58.9;43,2024-07-24 16:03:49,26.4,58.9,43
768,t4g1,26.4;58.7;43,2024-07-24 16:13:49,26.4,58.7,43
769,t4g1,26.4;58.8;43,2024-07-24 16:23:50,26.4,58.8,43
770,t4g1,26.4;58.5;44,2024-07-24 16:33:50,26.4,58.5,44
771,t4g1,26.6;59.0;42,2024-07-24 16:43:51,26.6,59.0,42
772,t4g1,26.6;58.6;43,2024-07-24 16:53:51,26.6,58.6,43
773,t4g1,26.7;59.5;42,2024-07-24 17:03:52,26.7,59.5,42
774,t4g1,26.7;59.4;41,2024-07-24 17:13:52,26.7,59.4,41
775,t4g1,26.7;59.1;40,2024-07-24 17:23:53,26.7,59.1,40
776,t4g1,26.8;58.3;43,2024-07-24 17:33:53,26.8,58.3,43
777,t4g1,26.8;58.3;42,2024-07-24 17:43:54,26.8,58.3,42
778,t4g1,26.6;59.2;42,2024-07-24 17:53:54,26.6,59.2,42
779,t4g1,26.6;59.4;43,2024-07-24 18:03:55,26.6,59.4,43
780,t4g1,26.6;59.4;43,2024-07-24 18:13:55,26.6,59.4,43
781,t4g1,26.5;58.7;44,2024-07-24 18:23:56,26.5,58.7,44
782,t4g1,26.3;59.1;43,2024-07-24 18:33:56,26.3,59.1,43
783,t4g1,26.2;59.9;43,2024-07-24 18:43:57,26.2,59.9,43
784,t4g1,26.0;60.1;44,2024-07-24 18:53:57,26.0,60.1,44
785,t4g1,26.0;59.9;43,2024-07-24 19:03:58,26.0,59.9,43
786,t4g1,26.4;60.1;43,2024-07-24 19:13:58,26.4,60.1,43
787,t4g1,26.6;61.3;42,2024-07-24 19:23:59,26.6,61.3,42
788,t4g1,26.8;61.8;43,2024-07-24 19:33:59,26.8,61.8,43
789,t4g1,26.8;62.4;41,2024-07-24 19:44:00,26.8,62.4,41
790,t4g1,27.0;64.0;41,2024-07-24 19:54:00,27.0,64.0,41
791,t4g1,27.0;64.3;40,2024-07-24 20:04:01,27.0,64.3,40
792,t4g1,27.0;64.9;40,2024-07-24 20:14:01,27.0,64.9,40
793,t4g1,27.1;65.2;39,2024-07-24 20:24:01,27.1,65.2,39
794,t4g1,27.1;65.3;39,2024-07-24 20:34:02,27.1,65.3,39
795,t4g1,27.1;65.8;38,2024-07-24 20:44:02,27.1,65.8,38
796,t4g1,27.2;65.9;39,2024-07-24 20:54:03,27.2,65.9,39
797,t4g1,27.2;66.1;38,2024-07-24 21:04:03,27.2,66.1,38
798,t4g1,27.2;66.3;39,2024-07-24 21:14:04,27.2,66.3,39
799,t4g1,27.2;66.5;39,2024-07-24 21:24:04,27.2,66.5,39
800,t4g1,27.2;67.0;39,2024-07-24 21:34:05,27.2,67.0,39
801,t4g1,27.3;67.0;38,2024-07-24 21:44:05,27.3,67.0,38
802,t4g1,27.3;67.1;38,2024-07-24 21:54:06,27.3,67.1,38
803,t4g1,27.3;67.4;39,2024-07-24 22:04:06,27.3,67.4,39
804,t4g1,27.3;67.8;37,2024-07-24 22:14:07,27.3,67.8,37
805,t4g1,27.3;67.8;38,2024-07-24 22:24:07,27.3,67.8,38
806,t4g1,27.3;67.9;41,2024-07-24 22:34:07,27.3,67.9,41
807,t4g1,27.3;67.9;38,2024-07-24 22:44:08,27.3,67.9,38
808,t4g1,27.3;68.0;39,2024-07-24 22:54:08,27.3,68.0,39
809,t4g1,27.3;67.5;36,2024-07-24 23:04:09,27.3,67.5,36
810,t4g1,27.3;68.0;39,2024-07-24 23:14:09,27.3,68.0,39
811,t4g1,27.4;67.9;39,2024-07-24 23:24:10,27.4,67.9,39
812,t4g1,27.4;67.8;40,2024-07-24 23:34:10,27.4,67.8,40
813,t4g1,27.3;67.8;40,2024-07-24 23:44:11,27.3,67.8,40
814,t4g1,27.3;67.9;40,2024-07-24 23:54:11,27.3,67.9,40
815,t4g1,27.3;68.2;40,2024-07-25 00:04:11,27.3,68.2,40
816,t4g1,27.3;68.2;41,2024-07-25 00:14:12,27.3,68.2,41
817,t4g1,27.4;68.4;41,2024-07-25 00:24:12,27.4,68.4,41
818,t4g1,27.3;68.3;43,2024-07-25 00:34:13,27.3,68.3,43
819,t4g1,27.3;68.5;42,2024-07-25 00:44:13,27.3,68.5,42
820,t4g1,27.4;68.6;43,2024-07-25 00:54:14,27.4,68.6,43
821,t4g1,27.3;68.7;43,2024-07-25 01:04:14,27.3,68.7,43
822,t4g1,27.4;68.9;43,2024-07-25 01:14:15,27.4,68.9,43
823,t4g1,27.4;69.0;43,2024-07-25 01:24:15,27.4,69.0,43
824,t4g1,27.4;69.3;43,2024-07-25 01:34:16,27.4,69.3,43
825,t4g1,27.4;69.6;42,2024-07-25 01:44:16,27.4,69.6,42
826,t4g1,27.4;69.9;42,2024-07-25 01:54:16,27.4,69.9,42
827,t4g1,27.4;70.4;42,2024-07-25 02:04:17,27.4,70.4,42
828,t4g1,27.4;70.4;42,2024-07-25 02:14:17,27.4,70.4,42
829,t4g1,27.4;70.6;41,2024-07-25 02:24:18,27.4,70.6,41
830,t4g1,27.4;70.8;41,2024-07-25 02:34:18,27.4,70.8,41
831,t4g1,27.4;70.8;42,2024-07-25 02:44:18,27.4,70.8,42
832,t4g1,27.4;70.7;41,2024-07-25 02:54:19,27.4,70.7,41
833,t4g1,27.4;70.7;41,2024-07-25 03:04:19,27.4,70.7,41
834,t4g1,27.4;70.8;41,2024-07-25 03:14:20,27.4,70.8,41
835,t4g1,27.4;71.1;41,2024-07-25 03:24:20,27.4,71.1,41
836,t4g1,27.4;71.3;41,2024-07-25 03:34:21,27.4,71.3,41
837,t4g1,27.4;71.3;41,2024-07-25 03:44:21,27.4,71.3,41
838,t4g1,27.4;71.2;40,2024-07-25 03:54:22,27.4,71.2,40
839,t4g1,27.4;71.4;41,2024-07-25 04:04:22,27.4,71.4,41
840,t4g1,27.4;71.5;42,2024-07-25 04:14:23,27.4,71.5,42
841,t4g1,27.4;71.6;41,2024-07-25 04:24:23,27.4,71.6,41
842,t4g1,27.5;71.5;42,2024-07-25 04:34:23,27.5,71.5,42
843,t4g1,27.4;71.9;42,2024-07-25 04:44:24,27.4,71.9,42
844,t4g1,27.4;72.1;42,2024-07-25 04:54:25,27.4,72.1,42
845,t4g1,27.5;72.2;41,2024-07-25 05:04:25,27.5,72.2,41
846,t4g1,27.4;72.4;42,2024-07-25 05:14:26,27.4,72.4,42
847,t4g1,27.4;72.9;41,2024-07-25 05:24:26,27.4,72.9,41
848,t4g1,27.5;73.0;40,2024-07-25 05:34:27,27.5,73.0,40
849,t4g1,27.5;73.1;41,2024-07-25 05:44:27,27.5,73.1,41
850,t4g1,27.5;73.4;40,2024-07-25 05:54:28,27.5,73.4,40
851,t4g1,27.5;73.6;40,2024-07-25 06:04:28,27.5,73.6,40
852,t4g1,27.5;73.9;40,2024-07-25 06:14:29,27.5,73.9,40
853,t4g1,27.4;74.0;40,2024-07-25 06:24:29,27.4,74.0,40
854,t4g1,27.5;71.6;40,2024-07-25 06:34:30,27.5,71.6,40
855,t4g1,27.4;69.5;41,2024-07-25 06:44:30,27.4,69.5,41
856,t4g1,27.1;68.3;43,2024-07-25 06:54:31,27.1,68.3,43
857,t4g1,26.7;67.8;45,2024-07-25 07:04:31,26.7,67.8,45
858,t4g1,26.5;67.3;45,2024-07-25 07:14:32,26.5,67.3,45
859,t4g1,26.3;66.6;45,2024-07-25 07:24:32,26.3,66.6,45
860,t4g1,26.2;65.7;46,2024-07-25 07:34:33,26.2,65.7,46
861,t4g1,26.0;65.1;46,2024-07-25 07:44:33,26.0,65.1,46
862,t4g1,25.8;63.7;46,2024-07-25 07:54:34,25.8,63.7,46
863,t4g1,25.6;62.5;46,2024-07-25 08:04:34,25.6,62.5,46
864,t4g1,25.3;62.0;46,2024-07-25 08:14:35,25.3,62.0,46
865,t4g1,25.2;60.7;46,2024-07-25 08:24:35,25.2,60.7,46
866,t4g1,25.1;59.9;45,2024-07-25 08:34:36,25.1,59.9,45
867,t4g1,24.9;59.5;46,2024-07-25 08:44:36,24.9,59.5,46
868,t4g1,24.9;58.7;45,2024-07-25 08:54:37,24.9,58.7,45
869,t4g1,24.8;58.3;45,2024-07-25 09:04:37,24.8,58.3,45
870,t4g1,24.7;58.2;46,2024-07-25 09:14:38,24.7,58.2,46
871,t4g1,24.7;58.1;45,2024-07-25 09:24:38,24.7,58.1,45
872,t4g1,24.7;57.6;44,2024-07-25 09:34:39,24.7,57.6,44
873,t4g1,24.7;57.7;45,2024-07-25 09:44:40,24.7,57.7,45
874,t4g1,24.7;58.5;44,2024-07-25 09:54:40,24.7,58.5,44
875,t4g1,24.8;58.1;45,2024-07-25 10:04:41,24.8,58.1,45
876,t4g1,24.8;59.4;44,2024-07-25 10:14:41,24.8,59.4,44
877,t4g1,24.8;59.7;43,2024-07-25 10:24:42,24.8,59.7,43
878,t4g1,24.9;59.2;44,2024-07-25 10:34:42,24.9,59.2,44
879,t4g1,25.0;59.9;44,2024-07-25 10:44:43,25.0,59.9,44
880,t4g1,25.1;60.1;43,2024-07-25 10:54:43,25.1,60.1,43
881,t4g1,25.1;60.3;45,2024-07-25 11:04:43,25.1,60.3,45
882,t4g1,25.3;60.4;43,2024-07-25 11:14:44,25.3,60.4,43
883,t4g1,25.3;60.8;43,2024-07-25 11:24:44,25.3,60.8,43
884,t4g1,25.3;60.0;43,2024-07-25 11:34:45,25.3,60.0,43
885,t4g1,25.4;60.2;43,2024-07-25 11:44:46,25.4,60.2,43
886,t4g1,25.5;60.7;44,2024-07-25 11:54:46,25.5,60.7,44
887,t4g1,25.5;60.8;43,2024-07-25 12:04:46,25.5,60.8,43
888,t4g1,25.6;60.5;39,2024-07-25 12:14:47,25.6,60.5,39
889,t4g1,25.6;61.5;42,2024-07-25 12:24:48,25.6,61.5,42
890,t4g1,25.7;61.0;43,2024-07-25 12:34:48,25.7,61.0,43
891,t4g1,25.8;61.4;42,2024-07-25 12:44:49,25.8,61.4,42
892,t4g1,25.7;61.8;42,2024-07-25 12:54:49,25.7,61.8,42
893,t4g1,25.7;61.6;41,2024-07-25 13:04:50,25.7,61.6,41
894,t4g1,25.8;60.5;42,2024-07-25 13:14:50,25.8,60.5,42
895,t4g1,25.6;61.4;42,2024-07-25 13:24:51,25.6,61.4,42
896,t4g1,25.6;61.2;42,2024-07-25 13:34:51,25.6,61.2,42
897,t4g1,25.7;60.3;42,2024-07-25 13:44:52,25.7,60.3,42
898,t4g1,25.6;61.6;41,2024-07-25 13:54:52,25.6,61.6,41
899,t4g1,25.7;61.4;41,2024-07-25 14:04:53,25.7,61.4,41
900,t4g1,25.8;61.2;41,2024-07-25 14:14:53,25.8,61.2,41
901,t4g1,25.7;61.6;42,2024-07-25 14:24:54,25.7,61.6,42
902,t4g1,25.8;61.8;42,2024-07-25 14:34:54,25.8,61.8,42
903,t4g1,25.9;61.7;42,2024-07-25 14:44:55,25.9,61.7,42
904,t4g1,26.0;61.5;42,2024-07-25 14:54:56,26.0,61.5,42
905,t4g1,26.2;61.0;42,2024-07-25 15:04:56,26.2,61.0,42
906,t4g1,26.5;60.1;42,2024-07-25 15:14:57,26.5,60.1,42
907,t4g1,26.7;59.5;42,2024-07-25 15:24:57,26.7,59.5,42
908,t4g1,26.2;61.1;44,2024-07-25 15:34:58,26.2,61.1,44
909,t4g1,26.2;61.0;43,2024-07-25 15:44:58,26.2,61.0,43
910,t4g1,26.3;60.8;42,2024-07-25 15:54:59,26.3,60.8,42
911,t4g1,26.3;60.8;42,2024-07-25 16:04:59,26.3,60.8,42
912,t4g1,26.2;61.1;42,2024-07-25 16:15:00,26.2,61.1,42
913,t4g1,26.2;61.1;43,2024-07-25 16:25:00,26.2,61.1,43
914,t4g1,26.4;60.7;42,2024-07-25 16:35:01,26.4,60.7,42
915,t4g1,26.4;60.5;42,2024-07-25 16:45:01,26.4,60.5,42
